SALETYPE,SOLDDATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIPCODE,PRICE,BEDS,BATHS,SQFT,LOTSIZE,YEARBUILT,DAYSONMARKET,PPSQFT,HOA,URL,LATITUDE,LONGITUDE
PAST SALE,June-20-2019,Single Family Residential,9110 Fremont Ave N,Seattle,WA,98103,326000,1,1,420,1480,1945,335,776,,http://www.redfin.com/WA/Seattle/9110-Fremont-Ave-N-98103/home/8187424,47.6953177,-122.3497725
PAST SALE,January-17-2020,Single Family Residential,2630 SW 106th St,Seattle,WA,98106,315000,2,1,740,7035,1947,124,426,,http://www.redfin.com/WA/Seattle/2630-SW-106th-St-98146/home/179703,47.5083855,-122.3672172
PAST SALE,January-27-2020,Single Family Residential,9246 22nd Ave SW,Seattle,WA,98106,449950,2,1,670,5680,1942,114,672,,http://www.redfin.com/WA/Seattle/9246-22nd-Ave-SW-98106/home/472032,47.5196809,-122.3616109
PAST SALE,December-23-2019,Single Family Residential,1609 21st Ave Unit B,Seattle,WA,98122,600000,2,1.5,950,1996,2007,149,632,,http://www.redfin.com/WA/Seattle/1609-21st-Ave-98122/unit-B/home/12318939,47.615648,-122.3053007
PAST SALE,March-13-2020,Single Family Residential,7128 Seward Park Ave S,Seattle,WA,98118,540000,2,1,980,3080,1941,68,551,,http://www.redfin.com/WA/Seattle/7128-Seward-Park-Ave-S-98118/home/490494,47.5379955,-122.2669904
PAST SALE,June-3-2019,Single Family Residential,331 23rd Ave E,Seattle,WA,98112,717500,2,1,950,3570,1914,352,755,,http://www.redfin.com/WA/Seattle/331-23rd-Ave-E-98112/home/144699,47.62235,-122.3028295
PAST SALE,June-7-2019,Single Family Residential,3400 36th Ave W,Seattle,WA,98199,737000,2,1,770,6000,1943,348,957,,http://www.redfin.com/WA/Seattle/3400-36th-Ave-W-98199/home/127340,47.6506296,-122.4033043
PAST SALE,October-31-2019,Single Family Residential,4441 46th Ave SW,Seattle,WA,98116,549000,2,1,750,5650,1926,202,732,,http://www.redfin.com/WA/Seattle/4441-46th-Ave-SW-98116/home/329857,47.563511,-122.3912279
PAST SALE,March-19-2020,Single Family Residential,7940 35th Ave SW,Seattle,WA,98126,570000,2,1,780,4800,1940,62,731,,http://www.redfin.com/WA/Seattle/7940-35th-Ave-SW-98126/home/472055,47.5306651,-122.3762515
PAST SALE,May-29-2019,Single Family Residential,2404 E Spring St,Seattle,WA,98122,780800,2,1,860,2400,1918,357,908,,http://www.redfin.com/WA/Seattle/2404-E-Spring-St-98122/home/147558,47.6117356,-122.3010783
PAST SALE,September-25-2019,Single Family Residential,333 N 103rd St,Seattle,WA,98133,434000,2,1,820,3844,1947,238,529,,http://www.redfin.com/WA/Seattle/333-N-103rd-St-98133/home/98412,47.7034513,-122.3539031
PAST SALE,May-28-2019,Single Family Residential,163 25th Ave,Seattle,WA,98122,675000,2,1,830,3600,1923,358,813,,http://www.redfin.com/WA/Seattle/163-25th-Ave-98122/home/144658,47.6030886,-122.300228
PAST SALE,October-10-2019,Single Family Residential,7322 47th Ave SW,Seattle,WA,98136,530000,2,1,780,4901,1940,223,679,,http://www.redfin.com/WA/Seattle/7322-47th-Ave-SW-98136/home/153435,47.5373705,-122.3926247
PAST SALE,December-31-2019,Single Family Residential,11332 12th Ave NE,Seattle,WA,98125,525000,2,1,800,7000,1943,141,656,,http://www.redfin.com/WA/Seattle/11332-12th-Ave-NE-98125/home/106358,47.7113618,-122.3148888
PAST SALE,April-3-2020,Single Family Residential,3521 NE 125th St,Seattle,WA,98125,435000,2,1,810,5658,1942,47,537,,http://www.redfin.com/WA/Seattle/3521-NE-125th-St-98125/home/111443,47.7190471,-122.2898857
PAST SALE,January-30-2020,Single Family Residential,14534 Evanston Ave N,Shoreline,WA,98133,470000,2,1,950,8772,1950,111,495,,http://www.redfin.com/WA/Shoreline/14534-Evanston-Ave-N-98133/home/82204,47.7351097,-122.351423
PAST SALE,August-30-2019,Single Family Residential,4003 NE 135th St,Seattle,WA,98125,539000,2,1,880,6171,1949,264,613,,http://www.redfin.com/WA/Seattle/4003-NE-135th-St-98125/home/319172,47.7262247,-122.2851422
PAST SALE,May-22-2019,Single Family Residential,516 W Howe St,Seattle,WA,98119,679990,1,1,880,1515,1918,364,773,,http://www.redfin.com/WA/Seattle/516-W-Howe-St-98119/home/135028,47.636071,-122.3644653
PAST SALE,February-18-2020,Single Family Residential,2516 NE 92nd St,Seattle,WA,98115,827000,0,,850,14425,1921,92,973,,http://www.redfin.com/WA/Seattle/2516-NE-92nd-St-98115/home/314756,47.696133,-122.3007398
PAST SALE,August-12-2019,Single Family Residential,1215 NW 95th St,Seattle,WA,98117,618000,2,1,800,5360,1940,282,773,,http://www.redfin.com/WA/Seattle/1215-NW-95th-St-98117/home/97324,47.6977092,-122.37218
PAST SALE,September-9-2019,Single Family Residential,10055 14th Ave NW,Seattle,WA,98177,480000,2,1,790,4960,1942,254,608,,http://www.redfin.com/WA/Seattle/10055-14th-Ave-NW-98177/home/96448,47.7031099,-122.374375
PAST SALE,August-6-2019,Single Family Residential,13724 Wallingford Ave N,Seattle,WA,98133,430000,2,1,760,5995,1949,288,566,,http://www.redfin.com/WA/Seattle/13724-Wallingford-Ave-N-98133/home/102457,47.729463,-122.3365819
PAST SALE,November-15-2019,Single Family Residential,10751 Fremont Ave N,Seattle,WA,98133,549000,2,1,900,6329,1942,187,610,,http://www.redfin.com/WA/Seattle/10751-Fremont-Ave-N-98133/home/98277,47.7084204,-122.3504537
PAST SALE,November-20-2019,Single Family Residential,12008 Dayton Ave N,Seattle,WA,98133,585000,2,1.75,880,6593,1947,182,665,,http://www.redfin.com/WA/Seattle/12008-Dayton-Ave-N-98133/home/97684,47.7162577,-122.3526219
PAST SALE,December-9-2019,Single Family Residential,902 N 104th St,Seattle,WA,98133,332000,2,1,860,3844,1924,163,386,,http://www.redfin.com/WA/Seattle/902-N-104th-St-98133/home/99556,47.7045242,-122.3471681
PAST SALE,April-21-2020,Single Family Residential,4034 NE 109th St,Seattle,WA,98125,440000,2,1,820,2084,1949,29,537,,http://www.redfin.com/WA/Seattle/4034-NE-109th-St-98125/home/69356287,47.7076028,-122.2838912
PAST SALE,March-7-2020,Single Family Residential,836 NW 61st St,Seattle,WA,98107,680000,2,1,840,3000,1906,74,810,,http://www.redfin.com/WA/Seattle/836-NW-61st-St-98107/home/494310,47.6732977,-122.3677324
PAST SALE,April-2-2020,Single Family Residential,3417 40th Ave SW,Seattle,WA,98116,605500,2,1,960,3750,1914,48,631,,http://www.redfin.com/WA/Seattle/3417-40th-Ave-SW-98116/home/329228,47.5725927,-122.3828561
PAST SALE,June-26-2019,Single Family Residential,4455 Brygger Dr W,Seattle,WA,98199,685000,2,1.5,920,4608,1920,329,745,,http://www.redfin.com/WA/Seattle/4455-Brygger-Dr-W-98199/home/123283,47.6605633,-122.4009348
PAST SALE,June-4-2019,Single Family Residential,12016 78th Ave S,Seattle,WA,98178,440000,2,1.75,790,7467,1944,351,557,,http://www.redfin.com/WA/Seattle/12016-78th-Ave-S-98178/home/198211,47.4949746,-122.2354783
PAST SALE,January-15-2020,Single Family Residential,12010 78th Ave S,Seattle,WA,98178,320000,2,1.75,810,7410,1944,126,395,,http://www.redfin.com/WA/Seattle/12010-78th-Ave-S-98178/home/197556,47.4950689,-122.23545
PAST SALE,May-28-2019,Single Family Residential,9339 31st Pl SW,Seattle,WA,98126,438000,2,1,810,5000,1951,358,541,,http://www.redfin.com/WA/Seattle/9339-31st-Pl-SW-98126/home/473867,47.5187233,-122.3737015
PAST SALE,August-2-2019,Single Family Residential,9214 22nd Ave SW,Seattle,WA,98106,478000,2,1.75,1000,5680,1942,292,478,,http://www.redfin.com/WA/Seattle/9214-22nd-Ave-SW-98106/home/473051,47.5205642,-122.3613218
PAST SALE,September-6-2019,Single Family Residential,10237 42nd Ave SW,Seattle,WA,98146,515000,2,1,1000,5320,1920,257,515,,http://www.redfin.com/WA/Seattle/10237-42nd-Ave-SW-98146/home/156160,47.5110055,-122.3860807
PAST SALE,October-8-2019,Single Family Residential,10220 9th Ave SW,Seattle,WA,98146,405000,2,1,830,9780,1949,225,488,,http://www.redfin.com/WA/Seattle/10220-9th-Ave-SW-98146/home/180919,47.5113295,-122.3460259
PAST SALE,November-12-2019,Single Family Residential,10402 8th Ave SW,Seattle,WA,98146,339950,2,1,970,10816,1946,190,350,,http://www.redfin.com/WA/Seattle/10402-8th-Ave-SW-98146/home/183079,47.5101021,-122.3444986
PAST SALE,January-6-2020,Single Family Residential,3550 SW 100th St,Seattle,WA,98146,479000,2,1,900,5222,1942,135,532,,http://www.redfin.com/WA/Seattle/3550-SW-100th-St-98146/home/154858,47.5139108,-122.3785557
PAST SALE,December-10-2019,Single Family Residential,5503 Renton Ave S,Seattle,WA,98118,559000,2,1.5,796,5950,1908,162,702,,http://www.redfin.com/WA/Seattle/5503-Renton-Ave-S-98118/home/173493,47.5525465,-122.2858136
PAST SALE,December-10-2019,Single Family Residential,10836 3rd Ave S,Seattle,WA,98168,339900,2,1,820,5498,1953,162,415,,http://www.redfin.com/WA/Seattle/10836-3rd-Ave-S-98168/home/189069,47.5051653,-122.3295365
PAST SALE,October-18-2019,Single Family Residential,117 S 104th St,Seattle,WA,98168,399950,2,1,800,6064,1946,215,500,,http://www.redfin.com/WA/Seattle/117-S-104th-St-98168/home/181333,47.5101877,-122.3328492
PAST SALE,September-30-2019,Single Family Residential,7041 35th Ave NE Unit A,Seattle,WA,98115,490000,2,1,900,1143,1996,233,544,,http://www.redfin.com/WA/Seattle/7041-35th-Ave-NE-98115/unit-A/home/315741,47.6806098,-122.2906093
PAST SALE,February-18-2020,Single Family Residential,5551 16th Ave S,Seattle,WA,98108,500000,2,1,780,4860,1949,92,641,,http://www.redfin.com/WA/Seattle/5551-16th-Ave-S-98108/home/481003,47.5519295,-122.3125561
PAST SALE,July-19-2019,Single Family Residential,501 N 47th St,Seattle,WA,98103,700000,0,,910,3250,1916,306,769,,http://www.redfin.com/WA/Seattle/501-N-47th-St-98103/home/298551,47.6627178,-122.3525402
PAST SALE,July-9-2019,Single Family Residential,4207 SW Thistle St Unit B,Seattle,WA,98136,475000,2,1.5,800,1090,2019,316,594,,http://www.redfin.com/WA/Seattle/4207-SW-Thistle-St-98136/unit-B/home/166841031,47.528344,-122.3864435
PAST SALE,February-11-2020,Single Family Residential,7329 27th Ave SW,Seattle,WA,98126,455000,2,1,800,7500,1953,99,569,,http://www.redfin.com/WA/Seattle/7329-27th-Ave-SW-98126/home/472514,47.5365366,-122.3673449
PAST SALE,April-24-2020,Single Family Residential,9408 15th Ave SW,Seattle,WA,98106,442000,2,1,760,5217,1943,26,582,,http://www.redfin.com/WA/Seattle/9408-15th-Ave-SW-98106/home/476039,47.5188518,-122.3537403
PAST SALE,April-17-2020,Single Family Residential,454 N 39th St Unit B,Seattle,WA,98103,675000,2,1,800,4800,2020,33,844,5,http://www.redfin.com/WA/Seattle/454-N-39th-St-98103/unit-B/home/170603201,47.6542756,-122.3529768
PAST SALE,September-4-2019,Single Family Residential,602 NW 48th St,Seattle,WA,98107,640000,2,1,800,4850,1944,259,800,,http://www.redfin.com/WA/Seattle/602-NW-48th-St-98107/home/303114,47.6638337,-122.3642431
PAST SALE,April-16-2020,Single Family Residential,11015 6th Ave S,Seattle,WA,96168,465000,2,1,954,6250,1957,34,487,,http://www.redfin.com/WA/Seattle/11015-6th-Ave-S-98168/home/188744,47.5049534,-122.3259396
PAST SALE,October-4-2019,Single Family Residential,5929 48th Ave SW,Seattle,WA,98136,460000,2,0.75,920,4920,1915,229,500,,http://www.redfin.com/WA/Seattle/5929-48th-Ave-SW-98136/home/153574,47.5494039,-122.3943736
PAST SALE,November-4-2019,Single Family Residential,9507 Evanston Ave N,Seattle,WA,98103,460000,2,1,880,5552,1924,198,523,,http://www.redfin.com/WA/Seattle/9507-Evanston-Ave-N-98103/home/99730,47.6981383,-122.3515722
PAST SALE,June-14-2019,Single Family Residential,9033 11th Ave SW,Seattle,WA,98106,399000,2,1,750,5080,1942,341,532,,http://www.redfin.com/WA/Seattle/9033-11th-Ave-SW-98106/home/476365,47.5217762,-122.3495336
PAST SALE,July-19-2019,Single Family Residential,2916 W Thurman St,Seattle,WA,98199,653000,2,1,890,4611,1953,306,734,,http://www.redfin.com/WA/Seattle/2916-W-Thurman-St-98199/home/123957,47.6561297,-122.3952346
PAST SALE,December-24-2019,Single Family Residential,10100 32nd Ave SW,Seattle,WA,98146,418000,2,1,820,7290,1942,148,510,,http://www.redfin.com/WA/Seattle/10100-32nd-Ave-SW-98146/home/156103,47.5129022,-122.3726719
PAST SALE,April-28-2020,Single Family Residential,1542 NW 61st St,Seattle,WA,98107,675000,2,1.75,900,1350,2009,22,750,,http://www.redfin.com/WA/Seattle/1542-NW-61st-St-98107/home/494304,47.6732841,-122.3781316
PAST SALE,August-26-2019,Single Family Residential,2915 Warren Ave N,Seattle,WA,98109,730000,2,1,860,4000,1920,268,849,,http://www.redfin.com/WA/Seattle/2915-Warren-Ave-N-98109/home/129343,47.6461078,-122.3547602
PAST SALE,September-6-2019,Single Family Residential,1916 E Pine St,Seattle,WA,98122,1910000,2,1,1000,7499,1947,257,1910,,http://www.redfin.com/WA/Seattle/1916-E-Pine-St-98122/home/168347070,47.6154487,-122.3065116
PAST SALE,February-28-2020,Single Family Residential,3859 33RD Ave SW,Seattle,WA,98126,565000,2,1,840,4000,1951,82,673,,http://www.redfin.com/WA/Seattle/3859-33rd-Ave-SW-98126/home/327560,47.5681165,-122.3742646
PAST SALE,January-15-2020,Single Family Residential,4158 45th Ave SW,Seattle,WA,98116,519750,2,1,940,3300,1950,126,553,,http://www.redfin.com/WA/Seattle/4158-45th-Ave-SW-98116/home/329778,47.5649346,-122.3891935
PAST SALE,November-12-2019,Single Family Residential,12248 Fremont Ave N,Seattle,WA,98133,440000,2,1,890,4000,1925,190,494,,http://www.redfin.com/WA/Seattle/12248-Fremont-Ave-N-98133/home/98104,47.7191643,-122.3499866
PAST SALE,March-6-2020,Single Family Residential,927 NW 62nd St,Seattle,WA,98107,370000,2,1,760,3366,1948,75,487,,http://www.redfin.com/WA/Seattle/927-NW-62nd-St-98107/home/494907,47.6736219,-122.3699659
PAST SALE,October-16-2019,Single Family Residential,319 NE 58th St,Seattle,WA,98105,665000,2,1,930,4000,1912,217,715,,http://www.redfin.com/WA/Seattle/319-NE-58th-St-98105/home/305864,47.6706505,-122.3244955
PAST SALE,August-8-2019,Single Family Residential,10249 36th Ave SW,Seattle,WA,98146,455000,2,1.5,962,5200,1934,286,473,,http://www.redfin.com/WA/Seattle/10249-36th-Ave-SW-98146/home/154947,47.5104193,-122.3772949
PAST SALE,May-29-2019,Single Family Residential,5210 18th Ave SW,Seattle,WA,98106,280000,2,1,920,9398,1953,357,304,,http://www.redfin.com/WA/Seattle/5210-18th-Ave-SW-98106/home/160038,47.5554225,-122.356685
PAST SALE,December-5-2019,Single Family Residential,1615 A 21st Ave,Seattle,WA,98122,645000,2,1.5,950,1212,2007,167,679,,http://www.redfin.com/WA/Seattle/1615-21st-Ave-98122/home/169430218,47.61578,-122.3053572
PAST SALE,December-9-2019,Single Family Residential,13732 Palatine Ave N,Seattle,WA,98133,495000,2,1,888,5950,1946,163,557,,http://www.redfin.com/WA/Seattle/13732-Palatine-Ave-N-98133/home/96075,47.7296615,-122.3566027
PAST SALE,July-15-2019,Single Family Residential,9814 35th Ave SW,Seattle,WA,98126,463000,2,1,880,6300,1942,310,526,,http://www.redfin.com/WA/Seattle/9814-35th-Ave-SW-98126/home/155618,47.5151359,-122.3762974
PAST SALE,October-15-2019,Single Family Residential,10057 35th Ave SW,Seattle,WA,98146,525000,2,2,980,7846,1938,218,536,,http://www.redfin.com/WA/Seattle/10057-35th-Ave-SW-98146/home/155532,47.51212,-122.376596
PAST SALE,February-14-2020,Single Family Residential,10628 34th Ave SW,Seattle,WA,98146,450000,2,1,840,7874,1956,96,536,,http://www.redfin.com/WA/Seattle/10628-34th-Ave-SW-98146/home/158482,47.5072961,-122.3743804
PAST SALE,December-3-2019,Single Family Residential,2022 24th Ave E,Seattle,WA,98112,615000,2,1.75,860,3090,1925,169,715,,http://www.redfin.com/WA/Seattle/2022-24th-Ave-E-98112/home/137840,47.63853,-122.3015189
PAST SALE,July-10-2019,Single Family Residential,400 NE 95th St,Seattle,WA,98115,453500,2,1,940,4600,1940,315,482,,http://www.redfin.com/WA/Seattle/400-NE-95th-St-98115/home/110541,47.6978942,-122.3243204
PAST SALE,December-27-2019,Single Family Residential,5324 12th Ave S,Seattle,WA,98108,420000,2,1,840,4500,1940,145,500,,http://www.redfin.com/WA/Seattle/5324-12th-Ave-S-98108/home/169917,47.5541957,-122.3169332
PAST SALE,January-3-2020,Single Family Residential,1103 SW Kenyon St,Seattle,WA,98106,370000,2,1,790,2730,1942,138,468,,http://www.redfin.com/WA/Seattle/1103-SW-Kenyon-St-98106/home/474831,47.5317616,-122.3495462
PAST SALE,October-30-2019,Single Family Residential,11052 19th Ave SW,Seattle,WA,98146,390000,2,1,770,6223,1942,203,506,,http://www.redfin.com/WA/Seattle/11052-19th-Ave-SW-98146/home/180437,47.5034195,-122.3588098
PAST SALE,December-20-2019,Single Family Residential,7414 S 116th St,Seattle,WA,98178,325000,2,1,810,6000,1944,152,401,,http://www.redfin.com/WA/Seattle/7414-S-116th-St-98178/home/199593,47.4990564,-122.2412369
PAST SALE,December-17-2019,Single Family Residential,9217 38th Ave S,Seattle,WA,98118,385000,2,1,780,4080,1945,155,494,,http://www.redfin.com/WA/Seattle/9217-38th-Ave-S-98118/home/480382,47.520894,-122.2850949
PAST SALE,September-5-2019,Single Family Residential,10852 11th Ave SW,Seattle,WA,98146,377000,2,1,830,7627,1955,258,454,,http://www.redfin.com/WA/Seattle/10852-11th-Ave-SW-98146/home/182610,47.5050437,-122.3482797
PAST SALE,May-23-2019,Single Family Residential,7325 27th Ave NW,Seattle,WA,98117,575000,2,1,800,4080,1925,363,719,,http://www.redfin.com/WA/Seattle/7325-27th-Ave-NW-98117/home/164693,47.6820983,-122.3911338
PAST SALE,May-24-2019,Single Family Residential,5221 25th Ave SW,Seattle,WA,98106,469000,2,0.75,970,4800,1929,362,484,,http://www.redfin.com/WA/Seattle/5221-25th-Ave-SW-98106/home/159106,47.5543063,-122.3646097
PAST SALE,January-29-2020,Single Family Residential,13721 Ashworth Ave N,Seattle,WA,98133,510000,2,1,770,7560,1942,112,662,,http://www.redfin.com/WA/Seattle/13721-Ashworth-Ave-N-98133/home/102180,47.7293654,-122.3398858
PAST SALE,July-29-2019,Single Family Residential,10540 North Park Ave N,Seattle,WA,98133,523000,2,1,900,5580,1965,296,581,,http://www.redfin.com/WA/Seattle/10540-N-Park-Ave-N-98133/home/99591,47.7062173,-122.3483945
PAST SALE,July-26-2019,Single Family Residential,1813 S King St,Seattle,WA,98144,469500,1,1.5,790,2151,2005,299,594,,http://www.redfin.com/WA/Seattle/1813-S-King-St-98144/home/2068884,47.5979956,-122.3082392
PAST SALE,August-13-2019,Single Family Residential,4115 Fauntleroy Way SW,Seattle,WA,98126,589000,2,1,900,3628,1953,281,654,,http://www.redfin.com/WA/Seattle/4115-Fauntleroy-Way-SW-98126/home/328937,47.566266,-122.3747829
PAST SALE,May-24-2019,Single Family Residential,7557 33rd Ave NE,Seattle,WA,98115,635000,2,1,900,5916,1941,362,706,,http://www.redfin.com/WA/Seattle/7557-33rd-Ave-NE-98115/home/315210,47.6847084,-122.2929088
PAST SALE,December-13-2019,Single Family Residential,14086 23rd Pl NE,Seattle,WA,98125,515000,2,1,780,6796,1944,159,660,,http://www.redfin.com/WA/Seattle/14086-23rd-Pl-NE-98125/home/115834,47.7321099,-122.3043027
PAST SALE,November-1-2019,Single Family Residential,5145 26th Ave NE,Seattle,WA,98105,603800,2,1,940,5194,1901,201,642,,http://www.redfin.com/WA/Seattle/5145-26th-Ave-NE-98105/home/312499,47.6677403,-122.299868
PAST SALE,March-13-2020,Single Family Residential,2719 NE 95th St,Seattle,WA,98115,577320,2,1,960,8820,1947,68,601,,http://www.redfin.com/WA/Seattle/2719-NE-95th-St-98115/home/317772,47.6973042,-122.2978409
PAST SALE,December-3-2019,Single Family Residential,3609 SW Roxbury St,Seattle,WA,98126,500000,2,2,880,10011,1941,169,568,,http://www.redfin.com/WA/Seattle/3609-SW-Roxbury-St-98126/home/155313,47.5172165,-122.3784955
PAST SALE,March-11-2020,Single Family Residential,3721 37th Ave SW,Seattle,WA,98126,650000,2,1,940,5000,1943,70,691,,http://www.redfin.com/WA/Seattle/3721-37th-Ave-SW-98126/home/328502,47.5705107,-122.3784821
PAST SALE,November-5-2019,Single Family Residential,8511 2nd Ave NE Unit B,Seattle,WA,98115,483000,2,0.75,799,2420,2019,197,605,,http://www.redfin.com/WA/Seattle/8511-2nd-Ave-NE-98115/unit-B/home/168660388,47.69085,-122.327309
PAST SALE,March-12-2020,Single Family Residential,1932 NW 95th St,Seattle,WA,98117,711000,2,1,980,5200,1945,69,726,,http://www.redfin.com/WA/Seattle/1932-NW-95th-St-98117/home/289640,47.6984672,-122.382187
PAST SALE,December-10-2019,Single Family Residential,1132 NW 62nd St,Seattle,WA,98107,700000,2,1,750,5000,1903,162,933,,http://www.redfin.com/WA/Seattle/1132-NW-62nd-St-98107/home/494115,47.6739853,-122.3727884
